codigo_proyecto;codigo_recurso;año;trimestre;unidad_medida;tipo_contraprestacion;valor_contraprestacion;cantidad_producida
1;4;2023;2;METROS CUBICOS;REGALIAS;3422000;1131
1;1;2023;1;TONELADAS;REGALIAS;372605;15
1;2;2023;1;METROS CUBICOS;REGALIAS;847523;2975
1;3;2023;2;METROS CUBICOS;REGALIAS;1167217;8307
1;9;2023;1;TONELADAS;REGALIAS;2373048;23392
1;9;2023;2;TONELADAS;REGALIAS;4270136;37266
1;9;2023;1;TONELADAS;REGALIAS;34658111;341393
1;9;2023;1;TONELADAS;COMPENSACIÓN;5559194;0
1;9;2023;2;TONELADAS;REGALIAS;20681132;180487
1;9;2023;2;TONELADAS;COMPENSACIÓN;1233511;0
1;13;2023;2;METROS CUBICOS;REGALIAS;351416;1092
1;10;2023;1;TONELADAS;REGALIAS;430536;966
1;2;2023;1;METROS CUBICOS;REGALIAS;23945;264
1;15;2023;1;METROS CUBICOS;REGALIAS;10637527;153384
1;15;2023;2;METROS CUBICOS;REGALIAS;3347349;35678
1;3;2023;2;METROS CUBICOS;REGALIAS;8995898;63614
1;2;2023;1;METROS CUBICOS;REGALIAS;85;0
1;3;2023;2;METROS CUBICOS;REGALIAS;984244;7005
1;1;2023;2;TONELADAS;REGALIAS;1179306;4203
1;4;2023;1;METROS CUBICOS;REGALIAS;7541049;28152
1;4;2023;2;METROS CUBICOS;REGALIAS;11301998;37355
1;1;2023;1;TONELADAS;REGALIAS;161462;650
1;4;2023;1;METROS CUBICOS;REGALIAS;3924195;1985
1;4;2023;2;METROS CUBICOS;REGALIAS;3058360;14267
1;4;2023;1;METROS CUBICOS;REGALIAS;1876059;0
1;4;2023;2;METROS CUBICOS;REGALIAS;1272525;0
1;4;2023;1;METROS CUBICOS;REGALIAS;20556;0
1;4;2023;1;METROS CUBICOS;REGALIAS;6473601;26537
1;4;2023;2;METROS CUBICOS;REGALIAS;1274995;4214
1;4;2023;1;METROS CUBICOS;REGALIAS;2833217;11353
1;2;2023;1;METROS CUBICOS;REGALIAS;6998639;26019
1;4;2023;1;METROS CUBICOS;REGALIAS;4764848;18841
1;4;2023;1;METROS CUBICOS;REGALIAS;718735;2641
1;1;2023;1;TONELADAS;REGALIAS;383397;1102
1;1;2023;2;TONELADAS;REGALIAS;76281;4217
1;5;2023;1;GRAMOS;REGALIAS;11113587;142
1;5;2023;1;GRAMOS;REGALIAS;37836805;4903
1;5;2023;1;GRAMOS;REGALIAS;50051040;6036
1;5;2023;2;GRAMOS;REGALIAS;61279004;6943
1;5;2023;2;GRAMOS;REGALIAS;28277183;3086
1;5;2023;2;GRAMOS;REGALIAS;55375077;5928
1;6;2023;1;GRAMOS;REGALIAS;15208;176
1;6;2023;1;GRAMOS;REGALIAS;45686;522
1;6;2023;1;GRAMOS;REGALIAS;7107;719
1;6;2023;2;GRAMOS;REGALIAS;114831;1021
1;6;2023;2;GRAMOS;REGALIAS;4655;425
1;6;2023;2;GRAMOS;REGALIAS;79058;710
1;2;2023;2;METROS CUBICOS;REGALIAS;654764;2254
1;4;2023;2;METROS CUBICOS;REGALIAS;1048168;3839
